study_id,agent_id,day,activate_friends,choice_1_friends,initial_choice,last_choice,choice
Bamberg_3,73,13,4,1,0,0,0
Bamberg_3,73,14,5,1,0,0,0
Bamberg_3,73,15,3,1,0,0,0
Bamberg_3,73,16,3,1,0,0,0
Bamberg_3,73,17,5,1,0,0,0
Bamberg_3,73,18,4,0,0,0,1
Bamberg_3,73,19,7,1,0,1,0
Bamberg_3,73,20,3,1,0,0,0
Bamberg_3,73,21,3,1,0,0,0
Bamberg_3,73,22,4,1,0,0,0
Bamberg_3,73,23,3,0,0,0,0
Bamberg_3,73,24,5,1,0,0,0
Bamberg_3,73,25,2,1,0,0,0
Bamberg_3,73,26,3,1,0,0,0
Bamberg_3,73,27,7,2,0,0,0
Bamberg_3,73,28,5,2,0,0,0
Bamberg_3,73,29,2,2,0,0,0
Bamberg_3,73,30,4,2,0,0,0
Bamberg_3,74,3,6,1,0,0,0
Bamberg_3,74,4,4,1,0,0,0
Bamberg_3,74,5,4,1,0,0,0
Bamberg_3,74,6,5,2,0,0,0
Bamberg_3,74,7,6,2,0,0,0
Bamberg_3,74,8,3,1,0,0,0
Bamberg_3,74,9,8,2,0,0,0
Bamberg_3,74,10,4,1,0,0,0
Bamberg_3,74,11,4,2,0,0,0
Bamberg_3,74,12,3,0,0,0,0
Bamberg_3,74,13,4,2,0,0,0
Bamberg_3,74,14,6,2,0,0,0
Bamberg_3,74,15,4,2,0,0,0
Bamberg_3,74,16,4,2,0,0,0
Bamberg_3,74,17,3,0,0,0,0
Bamberg_3,74,18,6,2,0,0,0
Bamberg_3,74,19,4,3,0,0,0
Bamberg_3,74,20,4,0,0,0,0
Bamberg_3,74,21,4,2,0,0,0
Bamberg_3,74,22,3,2,0,0,0
Bamberg_3,74,23,5,2,0,0,0
Bamberg_3,74,24,3,0,0,0,0
Bamberg_3,74,25,5,3,0,0,0
Bamberg_3,74,26,2,1,0,0,0
Bamberg_3,74,27,6,2,0,0,0
Bamberg_3,74,28,3,0,0,0,0
Bamberg_3,74,29,3,1,0,0,0
Bamberg_3,74,30,5,0,0,0,0
Bamberg_3,75,3,3,1,0,0,0
Bamberg_3,75,4,4,0,0,0,0
Bamberg_3,75,5,4,2,0,0,0
Bamberg_3,75,6,6,2,0,0,0
Bamberg_3,75,7,4,1,0,0,0
Bamberg_3,75,8,4,1,0,0,0
Bamberg_3,75,9,6,1,0,0,0
Bamberg_3,75,10,7,2,0,0,0
Bamberg_3,75,11,5,3,0,0,0
Bamberg_3,75,12,5,2,0,0,0
Bamberg_3,75,13,6,2,0,0,0
Bamberg_3,75,14,6,1,0,0,0
Bamberg_3,75,15,3,1,0,0,0
Bamberg_3,75,16,2,1,0,0,0
Bamberg_3,75,17,5,1,0,0,0
Bamberg_3,75,18,5,2,0,0,0
Bamberg_3,75,19,3,1,0,0,0
Bamberg_3,75,20,5,1,0,0,0
Bamberg_3,75,21,4,1,0,0,0
Bamberg_3,75,22,8,2,0,0,0
Bamberg_3,75,23,5,1,0,0,0
Bamberg_3,75,24,4,1,0,0,0
Bamberg_3,75,25,4,1,0,0,0
Bamberg_3,75,26,5,1,0,0,0
Bamberg_3,75,27,5,2,0,0,0
Bamberg_3,75,28,3,0,0,0,0
Bamberg_3,75,29,5,2,0,0,0
Bamberg_3,75,30,5,1,0,0,0
Bamberg_3,76,3,3,0,0,0,0
Bamberg_3,76,4,2,1,0,0,0
Bamberg_3,76,5,2,0,0,0,0
Bamberg_3,76,6,6,1,0,0,0
Bamberg_3,76,7,5,1,0,0,0
Bamberg_3,76,8,5,1,0,0,0
Bamberg_3,76,9,4,0,0,0,0
Bamberg_3,76,10,4,0,0,0,0
Bamberg_3,76,11,3,0,0,0,0
Bamberg_3,76,12,4,0,0,0,0
Bamberg_3,76,13,3,1,0,0,0
Bamberg_3,76,14,6,1,0,0,0
Bamberg_3,76,15,5,1,0,0,0
Bamberg_3,76,16,3,1,0,0,0
Bamberg_3,76,17,5,0,0,0,0
Bamberg_3,76,18,6,1,0,0,0
Bamberg_3,76,19,5,1,0,0,0
Bamberg_3,76,20,4,1,0,0,0
Bamberg_3,76,21,3,0,0,0,0
Bamberg_3,76,22,5,0,0,0,0
Bamberg_3,76,23,5,1,0,0,0
Bamberg_3,76,24,3,0,0,0,0
Bamberg_3,76,25,4,0,0,0,0
Bamberg_3,76,26,3,1,0,0,0
Bamberg_3,76,27,6,1,0,0,0
Bamberg_3,76,28,6,1,0,0,0
Bamberg_3,76,29,3,0,0,0,0
Bamberg_3,76,30,2,0,0,0,0
Bamberg_3,77,3,4,1,0,0,0
Bamberg_3,77,4,7,1,0,0,0
Bamberg_3,77,5,7,2,0,0,0
Bamberg_3,77,6,4,0,0,0,0
Bamberg_3,77,7,4,1,0,0,0
Bamberg_3,77,8,3,2,0,0,0
Bamberg_3,77,9,6,2,0,0,0
Bamberg_3,77,10,6,0,0,0,0
Bamberg_3,77,11,5,1,0,0,0
Bamberg_3,77,12,2,0,0,0,0
Bamberg_3,77,13,5,1,0,0,0
Bamberg_3,77,14,5,2,0,0,0
Bamberg_3,77,15,6,2,0,0,0
Bamberg_3,77,16,5,1,0,0,0
Bamberg_3,77,17,6,1,0,0,0
Bamberg_3,77,18,5,1,0,0,0
Bamberg_3,77,19,5,2,0,0,0
Bamberg_3,77,20,4,0,0,0,0
Bamberg_3,77,21,4,2,0,0,0
Bamberg_3,77,22,6,2,0,0,0
Bamberg_3,77,23,5,0,0,0,0
Bamberg_3,77,24,5,2,0,0,0
Bamberg_3,77,25,4,2,0,0,0
Bamberg_3,77,26,4,2,0,0,0
Bamberg_3,77,27,5,1,0,0,0
Bamberg_3,77,28,4,2,0,0,0
Bamberg_3,77,29,5,1,0,0,0
Bamberg_3,77,30,5,1,0,0,0
Bamberg_3,78,3,4,0,1,1,1
Bamberg_3,78,4,4,0,1,1,1
Bamberg_3,78,5,4,0,1,1,1
Bamberg_3,78,6,5,0,1,1,1
Bamberg_3,78,7,4,0,1,1,1
Bamberg_3,78,8,4,0,1,1,1
Bamberg_3,78,9,3,0,1,1,1
Bamberg_3,78,10,2,0,1,1,1
Bamberg_3,78,11,4,0,1,1,1
Bamberg_3,78,12,3,1,1,1,1
Bamberg_3,78,13,4,0,1,1,1
Bamberg_3,78,14,6,0,1,1,1
Bamberg_3,78,15,4,0,1,1,1
Bamberg_3,78,16,3,0,1,1,0
Bamberg_3,78,17,1,0,1,0,1
Bamberg_3,78,18,6,0,1,1,1
Bamberg_3,78,19,3,0,1,1,1
Bamberg_3,78,20,4,0,1,1,1
Bamberg_3,78,21,3,0,1,1,1
Bamberg_3,78,22,3,0,1,1,1
Bamberg_3,78,23,5,0,1,1,1
Bamberg_3,78,24,2,0,1,1,1
Bamberg_3,78,25,3,0,1,1,1
Bamberg_3,78,26,3,0,1,1,1
Bamberg_3,78,27,5,0,1,1,1
Bamberg_3,78,28,2,0,1,1,1
Bamberg_3,78,29,1,0,1,1,1
Bamberg_3,78,30,3,0,1,1,1
Bamberg_3,79,3,3,1,0,0,0
Bamberg_3,79,4,4,1,0,0,0
Bamberg_3,79,5,2,0,0,0,0
Bamberg_3,79,6,3,1,0,0,0
Bamberg_3,79,7,5,1,0,0,0
Bamberg_3,79,8,4,0,0,0,0
Bamberg_3,79,9,4,1,0,0,0
Bamberg_3,79,10,5,1,0,0,0
Bamberg_3,79,11,5,1,0,0,0
Bamberg_3,79,12,5,2,0,0,0
Bamberg_3,79,13,4,1,0,0,0
Bamberg_3,79,14,5,1,0,0,0
Bamberg_3,79,15,6,1,0,0,0
Bamberg_3,79,16,3,1,0,0,0
Bamberg_3,79,17,4,0,0,0,0
Bamberg_3,79,18,4,1,0,0,0
Bamberg_3,79,19,3,1,0,0,0
Bamberg_3,79,20,4,1,0,0,0
Bamberg_3,79,21,3,0,0,0,0
Bamberg_3,79,22,3,0,0,0,0
Bamberg_3,79,23,4,1,0,0,0
Bamberg_3,79,24,5,0,0,0,0
Bamberg_3,79,25,3,0,0,0,0
Bamberg_3,79,26,4,0,0,0,0
Bamberg_3,79,27,5,1,0,0,0
Bamberg_3,79,28,3,0,0,0,0
Bamberg_3,79,29,3,0,0,0,0
Bamberg_3,79,30,4,1,0,0,0
Bamberg_3,80,3,5,1,0,0,0
Bamberg_3,80,4,3,0,0,0,0
Bamberg_3,80,5,3,1,0,0,0
Bamberg_3,80,6,2,0,0,0,0
Bamberg_3,80,7,3,0,0,0,0
Bamberg_3,80,8,3,1,0,0,0
Bamberg_3,80,9,3,0,0,0,0
Bamberg_3,80,10,2,0,0,0,0
Bamberg_3,80,11,3,1,0,0,1
Bamberg_3,80,12,4,1,0,1,0
Bamberg_3,80,13,3,0,0,0,0
Bamberg_3,80,14,3,1,0,0,0
Bamberg_3,80,15,5,1,0,0,0
Bamberg_3,80,16,2,0,0,0,0
Bamberg_3,80,17,3,0,0,0,0
Bamberg_3,80,18,3,1,0,0,0
Bamberg_3,80,19,4,0,0,0,0
Bamberg_3,80,20,5,1,0,0,0
Bamberg_3,80,21,5,1,0,0,0
Bamberg_3,80,22,5,1,0,0,0
Bamberg_3,80,23,2,1,0,0,0
Bamberg_3,80,24,4,1,0,0,0
Bamberg_3,80,25,3,0,0,0,0
Bamberg_3,80,26,3,1,0,0,0
Bamberg_3,80,27,3,0,0,0,0
Bamberg_3,80,28,3,1,0,0,0
Bamberg_3,80,29,3,0,0,0,0
Bamberg_3,80,30,4,1,0,0,0
Bamberg_3,81,3,3,0,0,0,0
Bamberg_3,81,4,5,2,0,0,0
Bamberg_3,81,5,4,1,0,0,0
Bamberg_3,81,6,3,1,0,0,0
Bamberg_3,81,7,1,0,0,0,0
Bamberg_3,81,8,4,1,0,0,0
Bamberg_3,81,9,2,1,0,0,0
Bamberg_3,81,10,2,1,0,0,0
Bamberg_3,81,11,4,1,0,0,0
Bamberg_3,81,12,3,1,0,0,0
Bamberg_3,81,13,3,0,0,0,0
Bamberg_3,81,14,5,2,0,0,0
Bamberg_3,81,15,3,1,0,0,0
Bamberg_3,81,16,2,1,0,0,0
Bamberg_3,81,17,4,0,0,0,0
Bamberg_3,81,18,4,1,0,0,0
Bamberg_3,81,19,3,1,0,0,0
Bamberg_3,81,20,3,1,0,0,0
Bamberg_3,81,21,2,0,0,0,0
Bamberg_3,81,22,3,1,0,0,0
Bamberg_3,81,23,3,1,0,0,0
Bamberg_3,81,24,4,0,0,0,0
Bamberg_3,81,25,2,1,0,0,0
Bamberg_3,81,26,2,1,0,0,0
Bamberg_3,81,27,4,2,0,0,0
Bamberg_3,81,28,2,0,0,0,0
Bamberg_3,81,29,5,1,0,0,0
Bamberg_3,81,30,1,0,0,0,0
Hilton_1,82,3,0,0,1,1,0
Hilton_1,82,4,0,0,1,0,1
Hilton_1,82,5,0,0,1,1,0
Hilton_1,82,6,0,0,1,0,0
Hilton_1,82,7,0,0,1,0,0
Hilton_1,82,8,0,0,1,0,0
Hilton_1,82,9,0,0,1,0,0
Hilton_1,82,10,0,0,1,0,0
Hilton_1,82,11,0,0,1,0,0
Hilton_1,82,12,0,0,1,0,0
Hilton_1,82,13,0,0,1,0,0
Hilton_1,82,14,0,0,1,0,0
Hilton_1,82,15,0,0,1,0,0
Hilton_1,82,16,0,0,1,0,0
Hilton_1,82,17,0,0,1,0,0
Hilton_1,82,18,0,0,1,0,0
Hilton_1,82,19,0,0,1,0,0
Hilton_1,82,20,0,0,1,0,0
Hilton_1,82,21,0,0,1,0,0
Hilton_1,82,22,0,0,1,0,0
Hilton_1,82,23,0,0,1,0,0
Hilton_1,82,24,0,0,1,0,0
Hilton_1,82,25,0,0,1,0,0
Hilton_1,82,26,0,0,1,0,0
Hilton_1,82,27,0,0,1,0,0
Hilton_1,82,28,0,0,1,0,0
Hilton_1,82,29,0,0,1,0,0
Hilton_1,82,30,0,0,1,0,1
Hilton_1,83,3,0,0,0,0,0
Hilton_1,83,4,0,0,0,0,0
Hilton_1,83,5,0,0,0,0,0
Hilton_1,83,6,0,0,0,0,0
Hilton_1,83,7,0,0,0,0,0
Hilton_1,83,8,0,0,0,0,0
Hilton_1,83,9,0,0,0,0,0
Hilton_1,83,10,0,0,0,0,0
Hilton_1,83,11,0,0,0,0,0
Hilton_1,83,12,0,0,0,0,0
Hilton_1,83,13,0,0,0,0,0
Hilton_1,83,14,0,0,0,0,0
Hilton_1,83,15,0,0,0,0,0
Hilton_1,83,16,0,0,0,0,0
Hilton_1,83,17,0,0,0,0,0
Hilton_1,83,18,0,0,0,0,0
Hilton_1,83,19,0,0,0,0,0
Hilton_1,83,20,0,0,0,0,0
Hilton_1,83,21,0,0,0,0,0
Hilton_1,83,22,0,0,0,0,0
Hilton_1,83,23,0,0,0,0,0
Hilton_1,83,24,0,0,0,0,0
Hilton_1,83,25,0,0,0,0,0
Hilton_1,83,26,0,0,0,0,0
Hilton_1,83,27,0,0,0,0,0
Hilton_1,83,28,0,0,0,0,0
Hilton_1,83,29,0,0,0,0,0
Hilton_1,83,30,0,0,0,0,0
Hilton_1,84,3,0,0,0,0,0
Hilton_1,84,4,0,0,0,0,0
Hilton_1,84,5,0,0,0,0,0
Hilton_1,84,6,0,0,0,0,0
Hilton_1,84,7,0,0,0,0,0
Hilton_1,84,8,0,0,0,0,0
Hilton_1,84,9,0,0,0,0,0
Hilton_1,84,10,0,0,0,0,0
Hilton_1,84,11,0,0,0,0,0
Hilton_1,84,12,0,0,0,0,0
Hilton_1,84,13,0,0,0,0,0
Hilton_1,84,14,0,0,0,0,0
Hilton_1,84,15,0,0,0,0,0
Hilton_1,84,16,0,0,0,0,0
Hilton_1,84,17,0,0,0,0,0
Hilton_1,84,18,0,0,0,0,0
Hilton_1,84,19,0,0,0,0,0
Hilton_1,84,20,0,0,0,0,0
Hilton_1,84,21,0,0,0,0,0
Hilton_1,84,22,0,0,0,0,0
Hilton_1,84,23,0,0,0,0,0
Hilton_1,84,24,0,0,0,0,0
Hilton_1,84,25,0,0,0,0,0
Hilton_1,84,26,0,0,0,0,0
Hilton_1,84,27,0,0,0,0,0
Hilton_1,84,28,0,0,0,0,0
Hilton_1,84,29,0,0,0,0,0
Hilton_1,84,30,0,0,0,0,0
Hilton_1,85,3,11,8,1,1,1
Hilton_1,85,4,9,4,1,1,1
Hilton_1,85,5,7,4,1,1,1
Hilton_1,85,6,11,5,1,1,1
Hilton_1,85,7,5,3,1,1,1
Hilton_1,85,8,12,5,1,1,1
Hilton_1,85,9,14,8,1,1,1
Hilton_1,85,10,6,3,1,1,1
Hilton_1,85,11,10,6,1,1,1
Hilton_1,85,12,14,9,1,1,1
Hilton_1,85,13,9,7,1,1,1
Hilton_1,85,14,10,4,1,1,1
Hilton_1,85,15,9,4,1,1,1
Hilton_1,85,16,9,6,1,1,1
Hilton_1,85,17,5,2,1,1,1
Hilton_1,85,18,11,7,1,1,1
Hilton_1,85,19,6,2,1,1,1
Hilton_1,85,20,9,4,1,1,0
Hilton_1,85,21,8,5,1,0,1
Hilton_1,85,22,14,5,1,1,1
Hilton_1,85,23,11,4,1,1,1
Hilton_1,85,24,13,7,1,1,1
Hilton_1,85,25,10,7,1,1,1
Hilton_1,85,26,12,5,1,1,1
Hilton_1,85,27,11,7,1,1,1
Hilton_1,85,28,12,6,1,1,1
Hilton_1,85,29,10,7,1,1,1
Hilton_1,85,30,12,5,1,1,0
Hilton_1,86,3,21,16,1,1,0
Hilton_1,86,4,22,9,1,0,1
Hilton_1,86,5,24,9,1,1,0
Hilton_1,86,6,21,9,1,0,0
Hilton_1,86,7,19,10,1,0,0
Hilton_1,86,8,23,12,1,0,0
Hilton_1,86,9,21,10,1,0,0
Hilton_1,86,10,20,10,1,0,0
Hilton_1,86,11,23,13,1,0,0
Hilton_1,86,12,19,7,1,0,0
Hilton_1,86,13,20,7,1,0,0
Hilton_1,86,14,23,9,1,0,0
Hilton_1,86,15,29,16,1,0,0
Hilton_1,86,16,17,10,1,0,0
Hilton_1,86,17,19,7,1,0,0
Hilton_1,86,18,20,6,1,0,0
Hilton_1,86,19,19,9,1,0,0
Hilton_1,86,20,18,9,1,0,0
Hilton_1,86,21,16,9,1,0,0
Hilton_1,86,22,22,10,1,0,0
Hilton_1,86,23,29,14,1,0,0
Hilton_1,86,24,18,9,1,0,0
Hilton_1,86,25,16,8,1,0,0
Hilton_1,86,26,18,11,1,0,1
Hilton_1,86,27,17,7,1,1,0
Hilton_1,86,28,26,12,1,0,0
Hilton_1,86,29,27,10,1,0,1
Hilton_1,86,30,21,11,1,1,0
Hilton_1,87,3,23,19,1,1,1
Hilton_1,87,4,16,5,1,1,1
Hilton_1,87,5,25,10,1,1,1
Hilton_1,87,6,25,9,1,1,1
Hilton_1,87,7,18,11,1,1,1
Hilton_1,87,8,23,9,1,1,1
Hilton_1,87,9,22,7,1,1,1
Hilton_1,87,10,18,3,1,1,1
Hilton_1,87,11,16,7,1,1,1
Hilton_1,87,12,24,9,1,1,1
Hilton_1,87,13,19,10,1,1,1
Hilton_1,87,14,16,9,1,1,1
Hilton_1,87,15,14,6,1,1,1
Hilton_1,87,16,18,7,1,1,1
Hilton_1,87,17,16,6,1,1,1
Hilton_1,87,18,18,5,1,1,1
Hilton_1,87,19,19,8,1,1,1
Hilton_1,87,20,15,8,1,1,1
Hilton_1,87,21,22,11,1,1,1
Hilton_1,87,22,18,7,1,1,1
Hilton_1,87,23,21,5,1,1,1
Hilton_1,87,24,20,5,1,1,1
Hilton_1,87,25,19,4,1,1,0
Hilton_1,87,26,18,11,1,0,1
Hilton_1,87,27,21,6,1,1,1
Hilton_1,87,28,18,6,1,1,1
Hilton_1,87,29,24,8,1,1,1
Hilton_1,87,30,20,6,1,1,1
Hilton_1,88,3,15,11,0,0,0
Hilton_1,88,4,22,10,0,0,0
Hilton_1,88,5,21,9,0,0,0
Hilton_1,88,6,20,11,0,0,0
Hilton_1,88,7,21,10,0,0,0
Hilton_1,88,8,24,8,0,0,0
Hilton_1,88,9,25,12,0,0,0
Hilton_1,88,10,22,10,0,0,0
Hilton_1,88,11,24,12,0,0,0
Hilton_1,88,12,21,9,0,0,0
Hilton_1,88,13,26,9,0,0,0
Hilton_1,88,14,17,4,0,0,0
Hilton_1,88,15,22,9,0,0,0
Hilton_1,88,16,19,10,0,0,0
Hilton_1,88,17,19,5,0,0,0
Hilton_1,88,18,20,11,0,0,0
Hilton_1,88,19,15,8,0,0,0
Hilton_1,88,20,21,12,0,0,0
Hilton_1,88,21,21,10,0,0,0
Hilton_1,88,22,16,6,0,0,0
Hilton_1,88,23,20,12,0,0,0
Hilton_1,88,24,20,10,0,0,0
Hilton_1,88,25,19,6,0,0,0
Hilton_1,88,26,21,11,0,0,0
Hilton_1,88,27,19,9,0,0,0
Hilton_1,88,28,26,13,0,0,0
Hilton_1,88,29,21,9,0,0,0
Hilton_1,88,30,19,6,0,0,0
Hilton_1,89,3,25,18,1,1,0
Hilton_1,89,4,20,7,1,0,0
Hilton_1,89,5,18,10,1,0,0
Hilton_1,89,6,18,8,1,0,0
Hilton_1,89,7,18,5,1,0,0
Hilton_1,89,8,12,6,1,0,0
Hilton_1,89,9,17,5,1,0,0
Hilton_1,89,10,19,9,1,0,0
Hilton_1,89,11,21,9,1,0,0
Hilton_1,89,12,15,9,1,0,0
Hilton_1,89,13,13,5,1,0,0
Hilton_1,89,14,16,8,1,0,0
Hilton_1,89,15,19,7,1,0,0
Hilton_1,89,16,16,8,1,0,0
Hilton_1,89,17,26,9,1,0,0
Hilton_1,89,18,16,8,1,0,0
Hilton_1,89,19,20,8,1,0,1
Hilton_1,89,20,21,9,1,1,0
Hilton_1,89,21,18,8,1,0,0
Hilton_1,89,22,24,11,1,0,0
Hilton_1,89,23,26,9,1,0,0
Hilton_1,89,24,21,9,1,0,0
Hilton_1,89,25,23,8,1,0,0
Hilton_1,89,26,20,8,1,0,0
Hilton_1,89,27,17,10,1,0,0
Hilton_1,89,28,18,7,1,0,0
Hilton_1,89,29,20,10,1,0,0
Hilton_1,89,30,19,8,1,0,0
Hilton_1,90,3,16,13,0,0,0
Hilton_1,90,4,24,14,0,0,0
Hilton_1,90,5,18,10,0,0,0
Hilton_1,90,6,19,7,0,0,0
Hilton_1,90,7,17,7,0,0,0
Hilton_1,90,8,18,9,0,0,0
Hilton_1,90,9,20,10,0,0,0
Hilton_1,90,10,20,7,0,0,0
Hilton_1,90,11,13,7,0,0,0
Hilton_1,90,12,16,6,0,0,0
Hilton_1,90,13,21,8,0,0,0
Hilton_1,90,14,25,10,0,0,0
Hilton_1,90,15,19,9,0,0,0
Hilton_1,90,16,26,10,0,0,0
Hilton_1,90,17,26,12,0,0,0
Hilton_1,90,18,26,12,0,0,0
Hilton_1,90,19,23,9,0,0,0
Hilton_1,90,20,20,10,0,0,0
Hilton_1,90,21,22,10,0,0,0
Hilton_1,90,22,19,5,0,0,0
Hilton_1,90,23,18,10,0,0,0
Hilton_1,90,24,17,7,0,0,0
Hilton_1,90,25,18,6,0,0,0
Hilton_1,90,26,22,14,0,0,0
Hilton_1,90,27,19,9,0,0,0
Hilton_1,90,28,23,9,0,0,0
Hilton_1,90,29,24,12,0,0,0
Hilton_1,90,30,21,11,0,0,0
Hilton_1,91,3,17,14,1,1,0
Hilton_1,91,4,19,6,1,0,0
Hilton_1,91,5,22,11,1,0,0
Hilton_1,91,6,24,10,1,0,0
Hilton_1,91,7,13,6,1,0,0
Hilton_1,91,8,18,8,1,0,0
Hilton_1,91,9,21,7,1,0,0
Hilton_1,91,10,17,4,1,0,0
Hilton_1,91,11,15,7,1,0,0
Hilton_1,91,12,15,7,1,0,0
Hilton_1,91,13,22,9,1,0,0
Hilton_1,91,14,18,10,1,0,0
Hilton_1,91,15,16,6,1,0,0
Hilton_1,91,16,22,8,1,0,0
Hilton_1,91,17,23,9,1,0,0
Hilton_1,91,18,18,7,1,0,0
Hilton_1,91,19,16,5,1,0,0
Hilton_1,91,20,18,8,1,0,0
Hilton_1,91,21,22,10,1,0,0
Hilton_1,91,22,22,6,1,0,0
Hilton_1,91,23,24,12,1,0,0
Hilton_1,91,24,16,8,1,0,0
Hilton_1,91,25,21,9,1,0,0
Hilton_1,91,26,14,7,1,0,0
Hilton_1,91,27,23,8,1,0,0
Hilton_1,91,28,16,6,1,0,0
Hilton_1,91,29,18,3,1,0,0
Hilton_1,91,30,25,9,1,0,0
Hilton_1,92,3,21,18,1,1,0
Hilton_1,92,4,21,12,1,0,0
Hilton_1,92,5,16,7,1,0,0
Hilton_1,92,6,19,11,1,0,0
Hilton_1,92,7,23,9,1,0,0
Hilton_1,92,8,16,7,1,0,0
Hilton_1,92,9,17,8,1,0,0
Hilton_1,92,10,14,9,1,0,0
Hilton_1,92,11,22,13,1,0,0
Hilton_1,92,12,20,13,1,0,0
Hilton_1,92,13,20,6,1,0,0
Hilton_1,92,14,17,10,1,0,0
Hilton_1,92,15,18,6,1,0,0
Hilton_1,92,16,17,8,1,0,0
Hilton_1,92,17,18,8,1,0,0
Hilton_1,92,18,15,11,1,0,0
Hilton_1,92,19,23,12,1,0,0
Hilton_1,92,20,19,9,1,0,0
Hilton_1,92,21,17,8,1,0,0
Hilton_1,92,22,20,6,1,0,0
Hilton_1,92,23,22,9,1,0,0
Hilton_1,92,24,16,6,1,0,0
Hilton_1,92,25,22,12,1,0,0
Hilton_1,92,26,15,9,1,0,0
Hilton_1,92,27,15,9,1,0,0
Hilton_1,92,28,17,4,1,0,0
Hilton_1,92,29,24,12,1,0,0
Hilton_1,92,30,20,9,1,0,0
Hilton_1,93,3,19,14,1,1,0
Hilton_1,93,4,16,8,1,0,0
Hilton_1,93,5,22,8,1,0,0
Hilton_1,93,6,17,7,1,0,0
Hilton_1,93,7,22,8,1,0,0
Hilton_1,93,8,21,10,1,0,0
Hilton_1,93,9,15,8,1,0,0
Hilton_1,93,10,18,5,1,0,0
Hilton_1,93,11,18,6,1,0,0
Hilton_1,93,12,16,8,1,0,0
Hilton_1,93,13,25,10,1,0,0
Hilton_1,93,14,22,8,1,0,0
Hilton_1,93,15,13,3,1,0,0
Hilton_1,93,16,20,6,1,0,0
Hilton_1,93,17,22,9,1,0,0
Hilton_1,93,18,25,10,1,0,0
Hilton_1,93,19,15,5,1,0,0
Hilton_1,93,20,19,6,1,0,0
Hilton_1,93,21,16,5,1,0,0
Hilton_1,93,22,12,4,1,0,0
Hilton_1,93,23,23,14,1,0,0
Hilton_1,93,24,18,8,1,0,0
Hilton_1,93,25,14,5,1,0,0
Hilton_1,93,26,24,8,1,0,0
Hilton_1,93,27,14,6,1,0,0
Hilton_1,93,28,21,8,1,0,0
Hilton_1,93,29,16,5,1,0,0
Hilton_1,93,30,15,7,1,0,0
Hilton_1,94,3,20,15,1,1,1
Hilton_1,94,4,15,6,1,1,1
Hilton_1,94,5,17,7,1,1,1
Hilton_1,94,6,20,10,1,1,1
Hilton_1,94,7,14,4,1,1,1
Hilton_1,94,8,22,7,1,1,1
Hilton_1,94,9,24,9,1,1,1
Hilton_1,94,10,17,7,1,1,1
Hilton_1,94,11,19,11,1,1,1
Hilton_1,94,12,20,8,1,1,1
Hilton_1,94,13,18,7,1,1,1
Hilton_1,94,14,18,6,1,1,1
Hilton_1,94,15,18,6,1,1,1
Hilton_1,94,16,21,10,1,1,1
Hilton_1,94,17,19,4,1,1,1
Hilton_1,94,18,17,8,1,1,1
Hilton_1,94,19,17,7,1,1,1
Hilton_1,94,20,21,9,1,1,1
Hilton_1,94,21,21,10,1,1,1
Hilton_1,94,22,15,5,1,1,1
Hilton_1,94,23,23,10,1,1,1
Hilton_1,94,24,18,7,1,1,1
Hilton_1,94,25,21,5,1,1,1
Hilton_1,94,26,18,8,1,1,1
Hilton_1,94,27,19,8,1,1,0
Hilton_1,94,28,19,10,1,0,1
Hilton_1,94,29,20,7,1,1,1
Hilton_1,94,30,19,7,1,1,1
Hilton_1,95,3,17,12,1,1,1
Hilton_1,95,4,12,7,1,1,1
Hilton_1,95,5,20,11,1,1,1
Hilton_1,95,6,17,9,1,1,1
Hilton_1,95,7,21,8,1,1,1
Hilton_1,95,8,17,6,1,1,1
Hilton_1,95,9,19,7,1,1,1
Hilton_1,95,10,17,5,1,1,1
Hilton_1,95,11,20,11,1,1,1
Hilton_1,95,12,17,9,1,1,1
Hilton_1,95,13,14,5,1,1,1
Hilton_1,95,14,16,6,1,1,1
Hilton_1,95,15,19,8,1,1,1
Hilton_1,95,16,19,6,1,1,0
Hilton_1,95,17,17,6,1,0,1
Hilton_1,95,18,19,7,1,1,0
Hilton_1,95,19,19,9,1,0,1
Hilton_1,95,20,22,11,1,1,1
Hilton_1,95,21,17,9,1,1,0
Hilton_1,95,22,14,6,1,0,1
Hilton_1,95,23,20,6,1,1,1
Hilton_1,95,24,14,7,1,1,1
Hilton_1,95,25,14,5,1,1,1
Hilton_1,95,26,17,10,1,1,1
Hilton_1,95,27,26,10,1,1,1
Hilton_1,95,28,21,10,1,1,1
Hilton_1,95,29,16,3,1,1,1
Hilton_1,95,30,16,5,1,1,1
Hilton_1,96,3,19,16,1,1,1
Hilton_1,96,4,22,12,1,1,1
Hilton_1,96,5,21,10,1,1,1
Hilton_1,96,6,18,10,1,1,1
Hilton_1,96,7,19,7,1,1,1
Hilton_1,96,8,22,7,1,1,1
Hilton_1,96,9,22,11,1,1,1
Hilton_1,96,10,13,4,1,1,1
Hilton_1,96,11,20,12,1,1,1
Hilton_1,96,12,17,10,1,1,1
Hilton_1,96,13,14,4,1,1,1
Hilton_1,96,14,24,12,1,1,1
Hilton_1,96,15,27,12,1,1,1
Hilton_1,96,16,22,8,1,1,1
Hilton_1,96,17,23,9,1,1,1
Hilton_1,96,18,20,8,1,1,1
Hilton_1,96,19,23,9,1,1,1
Hilton_1,96,20,23,9,1,1,1
Hilton_1,96,21,25,12,1,1,1
